id,type,english,tts_text,chinese,difficulty,topic,keywords,lesson,unit_name,source_note
12,sentence,Restroom is made from rest and room.,Restroom is made from rest and room.,restroom 是由 rest 和 room 組成的。,beginner,七上 Lesson 6-國中2000單字,restroom;rest;room,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
13,sentence,Playground is made from play and ground.,Playground is made from play and ground.,playground 是由 play 和 ground 組成的。,beginner,七上 Lesson 6-國中2000單字,playground;play;ground,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
14,sentence,Bedroom is made from bed and room.,Bedroom is made from bed and room.,bedroom 是由 bed 和 room 組成的。,beginner,七上 Lesson 6-國中2000單字,bedroom;bed;room,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
15,sentence,Brian is from the UK.,Brian is from the UK.,Brian 來自英國。,beginner,七上 Lesson 6-國中2000單字,Brian;the UK,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
16,sentence,Min-Ho is from South Korea.,Min-Ho is from South Korea.,Min-Ho 來自南韓。,beginner,七上 Lesson 6-國中2000單字,Min-Ho;South Korea,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
17,sentence,Brian can show Min-Ho around the school.,Brian can show Min-Ho around the school.,Brian 可以帶 Min-Ho 參觀學校。,beginner,七上 Lesson 6-國中2000單字,Brian;Min-Ho;show around;school,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
18,sentence,They go for a walk at eight o'clock.,They go for a walk at eight o'clock.,他們在八點去散步。,beginner,七上 Lesson 6-國中2000單字,walk;eight o'clock,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
19,sentence,That big blue building is the school gym.,That big blue building is the school gym.,那棟藍色的大建築是學校體育館。,beginner,七上 Lesson 6-國中2000單字,building;blue;school gym,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
20,sentence,Brian can work out in the gym after school.,Brian can work out in the gym after school.,Brian 放學後可以在體育館鍛鍊。,beginner,七上 Lesson 6-國中2000單字,work out;gym;after school,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
21,sentence,There is not a cafeteria at the school.,There is not a cafeteria at the school.,這所學校沒有自助餐廳。,beginner,七上 Lesson 6-國中2000單字,cafeteria;school;There is not,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
22,sentence,There isn't a cafeteria here.,There isn't a cafeteria here.,這裡沒有自助餐廳。,beginner,七上 Lesson 6-國中2000單字,There isn't;cafeteria;here,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
23,sentence,There are large cafeterias in South Korean schools.,There are large cafeterias in South Korean schools.,南韓的學校有大型自助餐廳。,beginner,七上 Lesson 6-國中2000單字,large;cafeterias;South Korean schools,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
24,sentence,Students eat lunch in the classroom.,Students eat lunch in the classroom.,學生在教室裡吃午餐。,beginner,七上 Lesson 6-國中2000單字,students;eat lunch;classroom,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
25,sentence,We can eat lunch in the classroom too.,We can eat lunch in the classroom too.,我們也可以在教室裡吃午餐。,beginner,七上 Lesson 6-國中2000單字,eat lunch;classroom;too,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
26,sentence,This is our classroom.,This is our classroom.,這是我們的教室。,beginner,七上 Lesson 6-國中2000單字,classroom;our,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
27,sentence,Come inside and meet your new classmates.,Come inside and meet your new classmates.,進來認識你的新同學。,beginner,七上 Lesson 6-國中2000單字,come inside;meet;classmates,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
28,sentence,Let's say hi to everybody.,Let's say hi to everybody.,我們向大家打招呼吧。,beginner,七上 Lesson 6-國中2000單字,Let's;say hi;everybody,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
29,sentence,Min-Ho wants to put his shoes outside the door.,Min-Ho wants to put his shoes outside the door.,Min-Ho 想把鞋子放在門外。,beginner,七上 Lesson 6-國中2000單字,Min-Ho;put;shoes;outside;door,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
30,sentence,Are there any shelves outside the door?,Are there any shelves outside the door?,門外有架子嗎？,beginner,七上 Lesson 6-國中2000單字,Are there any;shelves;outside;door,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
31,sentence,There aren't any shelves outside the door.,There aren't any shelves outside the door.,門外沒有任何架子。,beginner,七上 Lesson 6-國中2000單字,There aren't any;shelves;outside;door,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
32,sentence,Students can wear their shoes inside.,Students can wear their shoes inside.,學生可以在室內穿鞋。,beginner,七上 Lesson 6-國中2000單字,students;wear;shoes;inside,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
33,sentence,"Don't worry, Min-Ho.","Don't worry, Min-Ho.",Min-Ho，別擔心。,beginner,七上 Lesson 6-國中2000單字,Don't worry;Min-Ho,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
34,sentence,Min-Ho is still finding his feet.,Min-Ho is still finding his feet.,Min-Ho 還在適應新環境。,beginner,七上 Lesson 6-國中2000單字,Min-Ho;finding his feet,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
35,sentence,It is time for lunch.,It is time for lunch.,午餐時間到了。,beginner,七上 Lesson 6-國中2000單字,time;lunch,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
36,sentence,Brian is hungry at noon.,Brian is hungry at noon.,Brian 中午肚子餓了。,beginner,七上 Lesson 6-國中2000單字,Brian;hungry;noon,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
37,sentence,Brian is looking for his lunch.,Brian is looking for his lunch.,Brian 正在找他的午餐。,beginner,七上 Lesson 6-國中2000單字,Brian;looking for;lunch,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
38,sentence,He can't find his lunch anywhere.,He can't find his lunch anywhere.,他到處都找不到他的午餐。,beginner,七上 Lesson 6-國中2000單字,can't find;lunch;anywhere,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
39,sentence,His lunch is in the warming cabinet.,His lunch is in the warming cabinet.,他的午餐在保溫櫃裡。,beginner,七上 Lesson 6-國中2000單字,lunch;warming cabinet,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
40,sentence,Brian has sandwiches and an apple for lunch.,Brian has sandwiches and an apple for lunch.,Brian 午餐有三明治和一顆蘋果。,beginner,七上 Lesson 6-國中2000單字,Brian;sandwiches;apple;lunch,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
41,sentence,His sandwiches are warm.,His sandwiches are warm.,他的三明治是熱的。,beginner,七上 Lesson 6-國中2000單字,sandwiches;warm,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
42,sentence,Is that a problem?,Is that a problem?,那是個問題嗎？,beginner,七上 Lesson 6-國中2000單字,problem,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
43,sentence,There is a cup on the table.,There is a cup on the table.,桌上有一個杯子。,beginner,七上 Lesson 6-國中2000單字,There is;cup;table,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
44,sentence,There isn't a cup under the table.,There isn't a cup under the table.,桌子下面沒有杯子。,beginner,七上 Lesson 6-國中2000單字,There isn't;cup;under;table,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
45,sentence,There is a tree next to the TV.,There is a tree next to the TV.,電視旁邊有一棵樹。,beginner,七上 Lesson 6-國中2000單字,There is;tree;next to;TV,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
46,sentence,There isn't a tree next to the chair.,There isn't a tree next to the chair.,椅子旁邊沒有樹。,beginner,七上 Lesson 6-國中2000單字,There isn't;tree;chair,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
47,sentence,There are some photos on the shelf.,There are some photos on the shelf.,架子上有一些相片。,beginner,七上 Lesson 6-國中2000單字,There are;photos;shelf,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
48,sentence,There aren't any photos on the desk.,There aren't any photos on the desk.,桌上沒有任何相片。,beginner,七上 Lesson 6-國中2000單字,There aren't any;photos;desk,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
49,sentence,There is a basket on the chair.,There is a basket on the chair.,椅子上有一個籃子。,beginner,七上 Lesson 6-國中2000單字,There is;basket;chair,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
50,sentence,There isn't a basket under the desk.,There isn't a basket under the desk.,桌子下面沒有籃子。,beginner,七上 Lesson 6-國中2000單字,There isn't;basket;desk,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
51,sentence,There are some cats in the house.,There are some cats in the house.,房子裡有一些貓。,beginner,七上 Lesson 6-國中2000單字,There are;cats;house,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
52,sentence,There aren't any cats outside.,There aren't any cats outside.,外面沒有任何貓。,beginner,七上 Lesson 6-國中2000單字,There aren't any;cats;outside,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
53,sentence,There is a smartphone in the basket.,There is a smartphone in the basket.,籃子裡有一支智慧型手機。,beginner,七上 Lesson 6-國中2000單字,There is;smartphone;basket,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
54,sentence,There isn't a smartphone next to the cup.,There isn't a smartphone next to the cup.,杯子旁邊沒有智慧型手機。,beginner,七上 Lesson 6-國中2000單字,There isn't;smartphone;cup,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
55,sentence,There are some boxes under the tree.,There are some boxes under the tree.,樹下有一些盒子。,beginner,七上 Lesson 6-國中2000單字,There are;boxes;under;tree,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
56,sentence,There aren't any boxes in the basket.,There aren't any boxes in the basket.,籃子裡沒有任何盒子。,beginner,七上 Lesson 6-國中2000單字,There aren't any;boxes;basket,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
57,sentence,Is there a playground near the school gate?,Is there a playground near the school gate?,校門附近有遊樂場嗎？,beginner,七上 Lesson 6-國中2000單字,Is there;playground;school gate,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
58,sentence,"Yes, there is a playground near the school gate.","Yes, there is a playground near the school gate.",是的，校門附近有遊樂場。,beginner,七上 Lesson 6-國中2000單字,Yes there is;playground;school gate,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
59,sentence,Is there a gym beside the school?,Is there a gym beside the school?,學校旁邊有體育館嗎？,beginner,七上 Lesson 6-國中2000單字,Is there;gym;beside;school,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
60,sentence,"No, there isn't a gym beside the school.","No, there isn't a gym beside the school.",不，學校旁邊沒有體育館。,beginner,七上 Lesson 6-國中2000單字,No there isn't;gym;school,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
61,sentence,Are there any children on the seesaw?,Are there any children on the seesaw?,蹺蹺板上有孩子嗎？,beginner,七上 Lesson 6-國中2000單字,Are there any;children;seesaw,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
62,sentence,"Yes, there are two children on the seesaw.","Yes, there are two children on the seesaw.",是的，蹺蹺板上有兩個孩子。,beginner,七上 Lesson 6-國中2000單字,Yes there are;children;seesaw,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
63,sentence,Is there a teacher next to the traffic lights?,Is there a teacher next to the traffic lights?,紅綠燈旁邊有一位老師嗎？,beginner,七上 Lesson 6-國中2000單字,Is there;teacher;traffic lights,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
64,sentence,"Yes, there is a teacher next to the traffic lights.","Yes, there is a teacher next to the traffic lights.",是的，紅綠燈旁邊有一位老師。,beginner,七上 Lesson 6-國中2000單字,Yes there is;teacher;traffic lights,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
65,sentence,Is there a sports field behind the slide?,Is there a sports field behind the slide?,滑梯後面有操場嗎？,beginner,七上 Lesson 6-國中2000單字,Is there;sports field;behind;slide,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
66,sentence,"No, there isn't a sports field behind the slide.","No, there isn't a sports field behind the slide.",不，滑梯後面沒有操場。,beginner,七上 Lesson 6-國中2000單字,No there isn't;sports field;slide,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
67,sentence,Are there any students on the school bus?,Are there any students on the school bus?,校車上有學生嗎？,beginner,七上 Lesson 6-國中2000單字,Are there any;students;school bus,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
68,sentence,"No, there aren't any students on the school bus.","No, there aren't any students on the school bus.",不，校車上沒有任何學生。,beginner,七上 Lesson 6-國中2000單字,No there aren't;students;school bus,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
69,sentence,Are there any birds in the tree?,Are there any birds in the tree?,樹上有鳥嗎？,beginner,七上 Lesson 6-國中2000單字,Are there any;birds;tree,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
70,sentence,"Yes, there are some birds in the tree.","Yes, there are some birds in the tree.",是的，樹上有一些鳥。,beginner,七上 Lesson 6-國中2000單字,Yes there are;birds;tree,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
71,sentence,Brian is thinking about his mom.,Brian is thinking about his mom.,Brian 正在想念他的媽媽。,beginner,七上 Lesson 6-國中2000單字,Brian;thinking about;mom,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
72,sentence,There are a lot of different things in Taiwan.,There are a lot of different things in Taiwan.,台灣有很多不同的事情。,beginner,七上 Lesson 6-國中2000單字,a lot of;different;things;Taiwan,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
73,sentence,Everyone at school is nice to Brian.,Everyone at school is nice to Brian.,學校裡的每個人都對 Brian 很好。,beginner,七上 Lesson 6-國中2000單字,everyone;school;nice;Brian,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
74,sentence,"However, one student is not very friendly to him.","However, one student is not very friendly to him.",然而，有一位學生對他不是很友善。,beginner,七上 Lesson 6-國中2000單字,however;student;friendly,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
75,sentence,Min-Ho is not very friendly to Brian.,Min-Ho is not very friendly to Brian.,Min-Ho 對 Brian 不是很友善。,beginner,七上 Lesson 6-國中2000單字,Min-Ho;friendly;Brian,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
76,sentence,Look at the V sign in our photo.,Look at the V sign in our photo.,看看我們相片裡的 V 手勢。,beginner,七上 Lesson 6-國中2000單字,V sign;photo,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
77,sentence,What can Brian do?,What can Brian do?,Brian 可以怎麼做？,beginner,七上 Lesson 6-國中2000單字,Brian;can;do,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
78,sentence,The V sign can have different meanings.,The V sign can have different meanings.,V 手勢可以有不同的意義。,beginner,七上 Lesson 6-國中2000單字,V sign;different;meanings,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
79,sentence,"To Brian, the V sign means you dislike someone.","To Brian, the V sign means you dislike someone.",對 Brian 來說，V 手勢表示你不喜歡某人。,beginner,七上 Lesson 6-國中2000單字,Brian;V sign;dislike;someone,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
80,sentence,A V sign can mean peace in some places.,A V sign can mean peace in some places.,V 手勢在某些地方可以代表和平。,beginner,七上 Lesson 6-國中2000單字,V sign;peace;places,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
81,sentence,There are three children in the playground.,There are three children in the playground.,遊樂場裡有三個孩子。,beginner,七上 Lesson 6-國中2000單字,There are;children;playground,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
82,sentence,They are playing on the slide.,They are playing on the slide.,他們正在滑梯上玩。,beginner,七上 Lesson 6-國中2000單字,playing;slide,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
83,sentence,Is there a library near the tall building?,Is there a library near the tall building?,那棟高建築附近有圖書館嗎？,beginner,七上 Lesson 6-國中2000單字,Is there;library;tall building,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
84,sentence,There is a library inside the building.,There is a library inside the building.,建築物裡有一座圖書館。,beginner,七上 Lesson 6-國中2000單字,There is;library;inside;building,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
85,sentence,There is only an orange in the basket.,There is only an orange in the basket.,籃子裡只有一顆橘子。,beginner,七上 Lesson 6-國中2000單字,There is;orange;basket,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
86,sentence,The sandwiches are in the lunchbox.,The sandwiches are in the lunchbox.,三明治在午餐盒裡。,beginner,七上 Lesson 6-國中2000單字,sandwiches;lunchbox,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
87,sentence,There are three bedrooms and two bathrooms in the house.,There are three bedrooms and two bathrooms in the house.,這間房子裡有三間臥室和兩間浴室。,beginner,七上 Lesson 6-國中2000單字,There are;bedrooms;bathrooms;house,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
88,sentence,There is a dining room behind us.,There is a dining room behind us.,我們後面有一間飯廳。,beginner,七上 Lesson 6-國中2000單字,There is;dining room;behind,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
89,sentence,There is a playground next to the house.,There is a playground next to the house.,房子旁邊有一個遊樂場。,beginner,七上 Lesson 6-國中2000單字,There is;playground;next to;house,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
90,sentence,Children can play there after school.,Children can play there after school.,孩子們放學後可以在那裡玩。,beginner,七上 Lesson 6-國中2000單字,children;play;after school,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
91,sentence,There are floods in Bangladesh.,There are floods in Bangladesh.,孟加拉有水災。,beginner,七上 Lesson 6-國中2000單字,floods;Bangladesh,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
92,sentence,People build boat schools there.,People build boat schools there.,人們在那裡建造船上學校。,beginner,七上 Lesson 6-國中2000單字,people;build;boat schools,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
93,sentence,The boats pick up students.,The boats pick up students.,船接送學生。,beginner,七上 Lesson 6-國中2000單字,boats;pick up;students,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
94,sentence,Students have classes in the boats.,Students have classes in the boats.,學生在船上上課。,beginner,七上 Lesson 6-國中2000單字,students;classes;boats,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
95,sentence,The buses pick up students in Chile.,The buses pick up students in Chile.,巴士在智利接送學生。,beginner,七上 Lesson 6-國中2000單字,buses;pick up;students;Chile,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
96,sentence,"Inside the buses, there are chairs and desks.","Inside the buses, there are chairs and desks.",巴士裡面有椅子和書桌。,beginner,七上 Lesson 6-國中2000單字,inside;buses;chairs;desks,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
97,sentence,Students read and write in the buses.,Students read and write in the buses.,學生在巴士裡讀書和寫字。,beginner,七上 Lesson 6-國中2000單字,students;read;write;buses,grade7_1_lesson6,Are There Any Shelves Outside the Door?,"L6 textbook: school places, There is/are, school tour, lunch culture, V-sign, special schools"
