id,type,english,tts_text,chinese,difficulty,topic,keywords,lesson,unit_name,source_note
14,sentence,Be quiet and listen.,Be quiet and listen.,安靜並聽。,beginner,七上 Lesson 4-國中2000單字,be quiet;listen,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Vocabulary: listen, voice, commands, noise, early and late"
15,sentence,Don't be late.,Don't be late.,不要遲到。,beginner,七上 Lesson 4-國中2000單字,don't;be late,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Vocabulary: listen, voice, commands, noise, early and late"
16,sentence,Please be early.,Please be early.,請早一點。,beginner,七上 Lesson 4-國中2000單字,please;early,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Vocabulary: listen, voice, commands, noise, early and late"
17,sentence,This song is great.,This song is great.,這首歌很棒。,beginner,七上 Lesson 4-國中2000單字,song;great,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Vocabulary: listen, voice, commands, noise, early and late"
18,sentence,The room is quiet.,The room is quiet.,房間很安靜。,beginner,七上 Lesson 4-國中2000單字,room;quiet,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Vocabulary: listen, voice, commands, noise, early and late"
19,sentence,The street is noisy.,The street is noisy.,街道很吵。,beginner,七上 Lesson 4-國中2000單字,street;noisy,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Vocabulary: listen, voice, commands, noise, early and late"
20,sentence,Make a card for her.,Make a card for her.,為她做一張卡片。,beginner,七上 Lesson 4-國中2000單字,make;card;her,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Vocabulary: listen, voice, commands, noise, early and late"
21,sentence,The girls are on the sidewalk.,The girls are on the sidewalk.,女孩們在人行道上。,beginner,七上 Lesson 4-國中2000單字,girls;sidewalk,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
22,sentence,I can listen to this song again and again.,I can listen to this song again and again.,我可以一再聽這首歌。,beginner,七上 Lesson 4-國中2000單字,can;listen;song;again and again,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
23,sentence,I can listen to their songs again.,I can listen to their songs again.,我可以再聽她們的歌。,beginner,七上 Lesson 4-國中2000單字,can;listen;their songs;again,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
24,sentence,Check out their Instagram.,Check out their Instagram.,查看她們的 Instagram。,beginner,七上 Lesson 4-國中2000單字,check out;Instagram,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
25,sentence,We can watch their live stream.,We can watch their live stream.,我們可以看她們的現場直播。,beginner,七上 Lesson 4-國中2000單字,can;watch;live stream,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
26,sentence,I can't wait.,I can't wait.,我等不及了。,beginner,七上 Lesson 4-國中2000單字,can't wait,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
27,sentence,"Come on, let's cross the road.","Come on, let's cross the road.",快點，我們過馬路吧。,beginner,七上 Lesson 4-國中2000單字,come on;let's;cross the road,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
28,sentence,"Watch out, Ha-Joon!","Watch out, Ha Joon!",小心，Ha-Joon！,beginner,七上 Lesson 4-國中2000單字,watch out;Ha-Joon,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
29,sentence,Are you OK?,Are you OK?,你還好嗎？,beginner,七上 Lesson 4-國中2000單字,Are you OK,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
30,sentence,"I'm fine, thanks.","I'm fine, thanks.",我很好，謝謝。,beginner,七上 Lesson 4-國中2000單字,fine;thanks,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
31,sentence,I'm a real phubber.,I'm a real phubber.,我真的是低頭族。,beginner,七上 Lesson 4-國中2000單字,real;phubber,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
32,sentence,Don't look down at your phone.,Don't look down at your phone.,不要低頭看你的手機。,beginner,七上 Lesson 4-國中2000單字,don't;look down;phone,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
33,sentence,Don't look at your phone all the time.,Don't look at your phone all the time.,不要一直看你的手機。,beginner,七上 Lesson 4-國中2000單字,don't;phone;all the time,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
34,sentence,You're right.,You're right.,你說得對。,beginner,七上 Lesson 4-國中2000單字,you're right,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
35,sentence,Guess what?,Guess what?,你猜怎麼著？,beginner,七上 Lesson 4-國中2000單字,Guess what,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
36,sentence,Some traffic lights are on the ground.,Some traffic lights are on the ground.,有些紅綠燈在地面上。,beginner,七上 Lesson 4-國中2000單字,traffic lights;ground,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
37,sentence,People look down at their phones.,People look down at their phones.,人們低頭看他們的手機。,beginner,七上 Lesson 4-國中2000單字,people;look down;phones,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
38,sentence,People need to watch out for cars.,People need to watch out for cars.,人們需要小心車子。,beginner,七上 Lesson 4-國中2000單字,people;watch out;cars,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
39,sentence,That is a great idea.,That is a great idea.,那是個很棒的主意。,beginner,七上 Lesson 4-國中2000單字,great idea,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
40,sentence,A phubber looks at a phone all the time.,A phubber looks at a phone all the time.,低頭族一直看手機。,beginner,七上 Lesson 4-國中2000單字,phubber;phone;all the time,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Dialogue: songs, live stream, sidewalk, road safety and phubbers"
41,sentence,Can Abby walk?,Can Abby walk?,Abby 會走路嗎？,beginner,七上 Lesson 4-國中2000單字,Can;walk,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Grammar: can, can’t, What can someone do?"
42,sentence,"Yes, she can.","Yes, she can.",是的，她會。,beginner,七上 Lesson 4-國中2000單字,Yes;she can,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Grammar: can, can’t, What can someone do?"
43,sentence,Can Abby jump?,Can Abby jump?,Abby 會跳嗎？,beginner,七上 Lesson 4-國中2000單字,Can;jump,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Grammar: can, can’t, What can someone do?"
44,sentence,"No, she can't.","No, she can't.",不，她不會。,beginner,七上 Lesson 4-國中2000單字,No;can't,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Grammar: can, can’t, What can someone do?"
45,sentence,Can Nick make toys?,Can Nick make toys?,Nick 會做玩具嗎？,beginner,七上 Lesson 4-國中2000單字,Can;make toys,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Grammar: can, can’t, What can someone do?"
46,sentence,"Yes, he can.","Yes, he can.",是的，他會。,beginner,七上 Lesson 4-國中2000單字,Yes;he can,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Grammar: can, can’t, What can someone do?"
47,sentence,Can Nick play cards?,Can Nick play cards?,Nick 會玩牌嗎？,beginner,七上 Lesson 4-國中2000單字,Can;play cards,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Grammar: can, can’t, What can someone do?"
48,sentence,"No, he can't.","No, he can't.",不，他不會。,beginner,七上 Lesson 4-國中2000單字,No;he can't,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Grammar: can, can’t, What can someone do?"
49,sentence,Can Ha-Joon and Ann write songs?,Can Ha Joon and Ann write songs?,Ha-Joon 和 Ann 會寫歌嗎？,beginner,七上 Lesson 4-國中2000單字,Can;write songs,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Grammar: can, can’t, What can someone do?"
50,sentence,"No, they can't.","No, they can't.",不，他們不會。,beginner,七上 Lesson 4-國中2000單字,No;they can't,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Grammar: can, can’t, What can someone do?"
51,sentence,Can Ha-Joon and Ann read English?,Can Ha Joon and Ann read English?,Ha-Joon 和 Ann 會讀英文嗎？,beginner,七上 Lesson 4-國中2000單字,Can;read English,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Grammar: can, can’t, What can someone do?"
52,sentence,"Yes, they can.","Yes, they can.",是的，他們會。,beginner,七上 Lesson 4-國中2000單字,Yes;they can,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Grammar: can, can’t, What can someone do?"
53,sentence,Can Scott run?,Can Scott run?,Scott 會跑嗎？,beginner,七上 Lesson 4-國中2000單字,Can;run,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Grammar: can, can’t, What can someone do?"
54,sentence,Can Scott read Chinese?,Can Scott read Chinese?,Scott 會讀中文嗎？,beginner,七上 Lesson 4-國中2000單字,Can;read Chinese,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Grammar: can, can’t, What can someone do?"
55,sentence,Can Bella cook?,Can Bella cook?,Bella 會煮飯嗎？,beginner,七上 Lesson 4-國中2000單字,Can;cook,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Grammar: can, can’t, What can someone do?"
56,sentence,Can Bella dance?,Can Bella dance?,Bella 會跳舞嗎？,beginner,七上 Lesson 4-國中2000單字,Can;dance,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Grammar: can, can’t, What can someone do?"
57,sentence,What can Sam do?,What can Sam do?,Sam 會做什麼？,beginner,七上 Lesson 4-國中2000單字,What can;do,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Grammar: can, can’t, What can someone do?"
58,sentence,He can sing and dance.,He can sing and dance.,他會唱歌和跳舞。,beginner,七上 Lesson 4-國中2000單字,can;sing;dance,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Grammar: can, can’t, What can someone do?"
59,sentence,What can Adam do?,What can Adam do?,Adam 會做什麼？,beginner,七上 Lesson 4-國中2000單字,What can;Adam;do,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Grammar: can, can’t, What can someone do?"
60,sentence,He can sing and cook.,He can sing and cook.,他會唱歌和煮飯。,beginner,七上 Lesson 4-國中2000單字,can;sing;cook,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Grammar: can, can’t, What can someone do?"
61,sentence,What can Adam and Ben do?,What can Adam and Ben do?,Adam 和 Ben 會做什麼？,beginner,七上 Lesson 4-國中2000單字,What can;Adam;Ben;do,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Grammar practice: ability questions and short answers
62,sentence,They can write songs.,They can write songs.,他們會寫歌。,beginner,七上 Lesson 4-國中2000單字,can;write songs,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Grammar practice: ability questions and short answers
63,sentence,Ben can dance but cannot sing.,Ben can dance but cannot sing.,Ben 會跳舞，但是不會唱歌。,beginner,七上 Lesson 4-國中2000單字,Ben;dance;cannot sing,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Grammar practice: ability questions and short answers
64,sentence,"Ben can dance, but he can't sing.","Ben can dance, but he can't sing.",Ben 會跳舞，但是他不會唱歌。,beginner,七上 Lesson 4-國中2000單字,Ben;dance;can't sing,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Grammar practice: ability questions and short answers
65,sentence,"Sam can sing, but he can't write songs.","Sam can sing, but he can't write songs.",Sam 會唱歌，但是他不會寫歌。,beginner,七上 Lesson 4-國中2000單字,Sam;sing;can't write songs,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Grammar practice: ability questions and short answers
66,sentence,Can you cook?,Can you cook?,你會煮飯嗎？,beginner,七上 Lesson 4-國中2000單字,Can you;cook,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Grammar practice: ability questions and short answers
67,sentence,Can you sing?,Can you sing?,你會唱歌嗎？,beginner,七上 Lesson 4-國中2000單字,Can you;sing,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Grammar practice: ability questions and short answers
68,sentence,Can you dance?,Can you dance?,你會跳舞嗎？,beginner,七上 Lesson 4-國中2000單字,Can you;dance,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Grammar practice: ability questions and short answers
69,sentence,What can you do?,What can you do?,你會做什麼？,beginner,七上 Lesson 4-國中2000單字,What can you do,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Grammar practice: ability questions and short answers
70,sentence,I can sing.,I can sing.,我會唱歌。,beginner,七上 Lesson 4-國中2000單字,I can;sing,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Grammar practice: ability questions and short answers
71,sentence,I can't dance.,I can't dance.,我不會跳舞。,beginner,七上 Lesson 4-國中2000單字,I can't;dance,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Grammar practice: ability questions and short answers
72,sentence,We can read English.,We can read English.,我們會讀英文。,beginner,七上 Lesson 4-國中2000單字,we can;read English,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Grammar practice: ability questions and short answers
73,sentence,We can't write songs.,We can't write songs.,我們不會寫歌。,beginner,七上 Lesson 4-國中2000單字,we can't;write songs,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Grammar practice: ability questions and short answers
74,sentence,They can play cards with us.,They can play cards with us.,他們會和我們玩牌。,beginner,七上 Lesson 4-國中2000單字,they can;play cards;us,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Grammar practice: ability questions and short answers
75,sentence,Can Robot Z dance?,Can Robot Z dance?,Robot Z 會跳舞嗎？,beginner,七上 Lesson 4-國中2000單字,Can;Robot Z;dance,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Grammar practice: ability questions and short answers
76,sentence,Robot Z can talk in Chinese and English.,Robot Z can talk in Chinese and English.,Robot Z 會用中文和英文說話。,beginner,七上 Lesson 4-國中2000單字,Robot Z;talk;Chinese;English,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Grammar practice: ability questions and short answers
77,sentence,Robot Z can read books to children.,Robot Z can read books to children.,Robot Z 會讀書給孩子們聽。,beginner,七上 Lesson 4-國中2000單字,Robot Z;read books;children,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Grammar practice: ability questions and short answers
78,sentence,Robot Z can't cook.,Robot Z can't cook.,Robot Z 不會煮飯。,beginner,七上 Lesson 4-國中2000單字,Robot Z;can't cook,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Grammar practice: ability questions and short answers
79,sentence,A traffic light can be on the ground.,A traffic light can be on the ground.,紅綠燈可以在地面上。,beginner,七上 Lesson 4-國中2000單字,traffic light;ground,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Reading: Smart Designs for phubbers and road safety
80,sentence,A smart design can help phubbers.,A smart design can help phubbers.,聰明的設計可以幫助低頭族。,beginner,七上 Lesson 4-國中2000單字,smart design;phubbers,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Reading: Smart Designs for phubbers and road safety
81,sentence,Smartphone users can download an app.,Smartphone users can download an app.,智慧型手機使用者可以下載一個應用程式。,beginner,七上 Lesson 4-國中2000單字,smartphone users;download;app,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Reading: Smart Designs for phubbers and road safety
82,sentence,The app can warn them about cars.,The app can warn them about cars.,這個應用程式可以警告他們車子的事情。,beginner,七上 Lesson 4-國中2000單字,app;warn;cars,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Reading: Smart Designs for phubbers and road safety
83,sentence,The app can warn people at crosswalks.,The app can warn people at crosswalks.,這個應用程式可以在斑馬線警告人們。,beginner,七上 Lesson 4-國中2000單字,app;warn;people;crosswalks,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Reading: Smart Designs for phubbers and road safety
84,sentence,Oncoming cars can be dangerous.,Oncoming cars can be dangerous.,迎面而來的車可能很危險。,beginner,七上 Lesson 4-國中2000單字,oncoming cars;dangerous,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Reading: Smart Designs for phubbers and road safety
85,sentence,Phone lanes are special lanes.,Phone lanes are special lanes.,手機專用道是特別的通道。,beginner,七上 Lesson 4-國中2000單字,phone lanes;special lanes,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Reading: Smart Designs for phubbers and road safety
86,sentence,Phubbers can walk in special phone lanes.,Phubbers can walk in special phone lanes.,低頭族可以走在特別的手機專用道上。,beginner,七上 Lesson 4-國中2000單字,phubbers;walk;special phone lanes,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Reading: Smart Designs for phubbers and road safety
87,sentence,Smartphone users are in the way of other phubbers.,Smartphone users are in the way of other phubbers.,智慧型手機使用者擋到其他低頭族的路。,beginner,七上 Lesson 4-國中2000單字,smartphone users;way;other phubbers,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Reading: Smart Designs for phubbers and road safety
88,sentence,Can you see smart designs in Taiwan?,Can you see smart designs in Taiwan?,你可以在台灣看到聰明的設計嗎？,beginner,七上 Lesson 4-國中2000單字,can;smart designs;Taiwan,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Reading: Smart Designs for phubbers and road safety
89,sentence,There are smart designs for road safety.,There are smart designs for road safety.,有一些為道路安全設計的聰明設計。,beginner,七上 Lesson 4-國中2000單字,there are;smart designs;road safety,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Reading: Smart Designs for phubbers and road safety
90,sentence,Can you find them in your life?,Can you find them in your life?,你可以在你的生活中找到它們嗎？,beginner,七上 Lesson 4-國中2000單字,can;find;life,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Reading: Smart Designs for phubbers and road safety
91,sentence,The car is good.,The car is good.,這台車很好。,beginner,七上 Lesson 4-國中2000單字,car;good,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Pronunciation: c, k, ck, g, f, v sounds"
92,sentence,The key is in the bag.,The key is in the bag.,鑰匙在袋子裡。,beginner,七上 Lesson 4-國中2000單字,key;bag,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Pronunciation: c, k, ck, g, f, v sounds"
93,sentence,Look at the dog.,Look at the dog.,看那隻狗。,beginner,七上 Lesson 4-國中2000單字,look;dog,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Pronunciation: c, k, ck, g, f, v sounds"
94,sentence,My wife loves this song.,My wife loves this song.,我的妻子喜歡這首歌。,beginner,七上 Lesson 4-國中2000單字,wife;love;song,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,"L4 Pronunciation: c, k, ck, g, f, v sounds"
95,sentence,Please sit down and listen.,Please sit down and listen.,請坐下並聽。,beginner,七上 Lesson 4-國中2000單字,please;sit down;listen,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Read Up optional: Rules for the Aquarium
96,sentence,There are some rules for the aquarium.,There are some rules for the aquarium.,水族館有一些規定。,beginner,七上 Lesson 4-國中2000單字,there are;rules;aquarium,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Read Up optional: Rules for the Aquarium
97,sentence,"You can take photos, but you cannot use flash.","You can take photos, but you cannot use flash.",你可以拍照，但是不能用閃光燈。,beginner,七上 Lesson 4-國中2000單字,can;take photos;cannot;flash,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Read Up optional: Rules for the Aquarium
98,sentence,Don't tap on glass.,Don't tap on glass.,不要拍打玻璃。,beginner,七上 Lesson 4-國中2000單字,don't;tap on glass,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Read Up optional: Rules for the Aquarium
99,sentence,Don't eat or drink in the aquarium.,Don't eat or drink in the aquarium.,不要在水族館吃東西或喝東西。,beginner,七上 Lesson 4-國中2000單字,don't;eat;drink;aquarium,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Read Up optional: Rules for the Aquarium
100,sentence,Don't run in the aquarium.,Don't run in the aquarium.,不要在水族館奔跑。,beginner,七上 Lesson 4-國中2000單字,don't;run;aquarium,grade7_1_lesson4,I Can Listen to Their Songs Again and Again,L4 Read Up optional: Rules for the Aquarium
