id,type,english,chinese,difficulty,topic,keywords
61,sentence,We need another cup.,我們需要另一個杯子。,medium,Restaurant-常用3000單,cup
62,sentence,We need another plate.,我們需要另一個盤子。,medium,Restaurant-常用3000單,plate
63,sentence,We need another chair.,我們需要另一張椅子。,medium,Restaurant-常用3000單,chair
64,sentence,The table is near.,桌子很近。,medium,Restaurant-常用3000單,table
65,sentence,The table is far.,桌子很遠。,medium,Restaurant-常用3000單,table
66,sentence,The music is soft.,音樂很柔和。,medium,Restaurant-常用3000單,music
67,sentence,The room is bright.,房間很明亮。,medium,Restaurant-常用3000單,room
68,sentence,The room is dark.,房間很暗。,medium,Restaurant-常用3000單,room
69,sentence,The light is strong.,燈光很強。,medium,Restaurant-常用3000單,light
70,sentence,The air is fresh.,空氣很新鮮。,medium,Restaurant-常用3000單,air
71,sentence,The line is long.,隊伍很長。,medium,Restaurant-常用3000單,line
72,sentence,The wait is short.,等待時間很短。,medium,Restaurant-常用3000單,wait
73,sentence,This seat is taken.,這個座位有人了。,medium,Restaurant-常用3000單,seat
74,sentence,This seat is free.,這個座位是空的。,medium,Restaurant-常用3000單,seat
75,sentence,Can you help me?,你可以幫我嗎？,medium,Restaurant-常用3000單,help
76,sentence,Please help my father.,請幫我父親。,medium,Restaurant-常用3000單,help
77,sentence,My mother likes soup.,我媽媽喜歡湯。,medium,Restaurant-常用3000單,mother;soup
78,sentence,My father likes coffee.,我爸爸喜歡咖啡。,medium,Restaurant-常用3000單,father;coffee
79,sentence,My sister wants dessert.,我妹妹想要甜點。,medium,Restaurant-常用3000單,sister;dessert
80,sentence,My brother wants rice.,我兄弟想要飯。,medium,Restaurant-常用3000單,brother;rice
81,sentence,The family is eating.,這家人正在吃飯。,medium,Restaurant-常用3000單,family
82,sentence,The friends are talking.,朋友們正在聊天。,medium,Restaurant-常用3000單,friends
83,sentence,The children are hungry.,孩子們餓了。,medium,Restaurant-常用3000單,children
84,sentence,The man ordered fish.,那位男士點了魚。,medium,Restaurant-常用3000單,man;fish
85,sentence,The woman ordered tea.,那位女士點了茶。,medium,Restaurant-常用3000單,woman;tea
86,sentence,The doctor ordered salad.,醫生點了沙拉。,medium,Restaurant-常用3000單,doctor;salad
87,sentence,The student ordered noodles.,學生點了麵。,medium,Restaurant-常用3000單,student;noodles
88,sentence,The teacher ordered coffee.,老師點了咖啡。,medium,Restaurant-常用3000單,teacher;coffee
89,sentence,The owner is kind.,老闆很親切。,medium,Restaurant-常用3000單,owner
90,sentence,The waiter is polite.,服務生很有禮貌。,medium,Restaurant-常用3000單,waiter
91,sentence,The waitress is quick.,女服務生很迅速。,medium,Restaurant-常用3000單,waitress
92,sentence,The restaurant opens early.,餐廳很早開門。,medium,Restaurant-常用3000單,restaurant
93,sentence,The restaurant closes late.,餐廳很晚關門。,medium,Restaurant-常用3000單,restaurant
94,sentence,The meal starts soon.,餐點很快開始。,medium,Restaurant-常用3000單,meal
95,sentence,The party is tonight.,聚會在今晚。,medium,Restaurant-常用3000單,party
96,sentence,The banquet is formal.,宴會很正式。,medium,Restaurant-常用3000單,banquet
97,sentence,The coffee shop is small.,這家咖啡店很小。,medium,Restaurant-常用3000單,coffee shop
98,sentence,The regular table is ready.,固定桌已經準備好了。,medium,Restaurant-常用3000單,regular table
99,sentence,The menu has pictures.,菜單有圖片。,medium,Restaurant-常用3000單,menu
100,sentence,The dessert has fruit.,甜點有水果。,medium,Restaurant-常用3000單,dessert;fruit
101,sentence,The customer asked for a bowl of hot soup at the clean table.,顧客在乾淨的桌邊要求一碗熱湯。,medium,Restaurant-常用3000單,customer;ask;soup;table
102,sentence,My mother asked for a plate of fresh fish at the clean table.,我媽媽在乾淨的桌邊要求一盤新鮮魚。,medium,Restaurant-常用3000單,mother;ask;fish;table
103,sentence,My father asked for a cup of warm tea near the counter.,我爸爸在櫃檯附近要求一杯溫茶。,medium,Restaurant-常用3000單,father;ask;tea;counter
104,sentence,The teacher asked for a glass of cold water near the counter.,老師在櫃檯附近要求一杯冷水。,medium,Restaurant-常用3000單,teacher;ask;water;counter
105,sentence,The student asked for a piece of sweet cake inside the quiet restaurant.,學生在安靜的餐廳裡要求一塊甜蛋糕。,medium,Restaurant-常用3000單,student;ask;cake;restaurant
106,sentence,The family asked for a simple rice dish inside the quiet restaurant.,這家人在安靜的餐廳裡要求一道簡單的飯類料理。,medium,Restaurant-常用3000單,family;ask;rice;restaurant
107,sentence,The old man asked for a healthy vegetable salad beside the bright window.,那位老人在明亮的窗邊要求一份健康蔬菜沙拉。,medium,Restaurant-常用3000單,old man;ask;salad;window
108,sentence,The young woman asked for a large chicken meal beside the bright window.,那位年輕女士在明亮的窗邊要求一份大份雞肉餐。,medium,Restaurant-常用3000單,young woman;ask;chicken;window
109,sentence,The doctor asked for a small dessert plate after reading the menu.,醫生看完菜單後要求一小盤甜點。,medium,Restaurant-常用3000單,doctor;ask;dessert;menu
110,sentence,The group asked for a bottle of fresh juice after reading the menu.,這群人看完菜單後要求一瓶新鮮果汁。,medium,Restaurant-常用3000單,group;ask;juice;menu
111,sentence,The customer ordered a bowl of hot soup at the clean table.,顧客在乾淨的桌邊點了一碗熱湯。,medium,Restaurant-常用3000單,customer;order;soup;table
112,sentence,My mother ordered a plate of fresh fish at the clean table.,我媽媽在乾淨的桌邊點了一盤新鮮魚。,medium,Restaurant-常用3000單,mother;order;fish;table
113,sentence,My father ordered a cup of warm tea near the counter.,我爸爸在櫃檯附近點了一杯溫茶。,medium,Restaurant-常用3000單,father;order;tea;counter
114,sentence,The teacher ordered a glass of cold water near the counter.,老師在櫃檯附近點了一杯冷水。,medium,Restaurant-常用3000單,teacher;order;water;counter
115,sentence,The student ordered a piece of sweet cake inside the quiet restaurant.,學生在安靜的餐廳裡點了一塊甜蛋糕。,medium,Restaurant-常用3000單,student;order;cake;restaurant
116,sentence,The family ordered a simple rice dish inside the quiet restaurant.,這家人在安靜的餐廳裡點了一道簡單的飯類料理。,medium,Restaurant-常用3000單,family;order;rice;restaurant
117,sentence,The old man ordered a healthy vegetable salad beside the bright window.,那位老人在明亮的窗邊點了一份健康蔬菜沙拉。,medium,Restaurant-常用3000單,old man;order;salad;window
118,sentence,The young woman ordered a large chicken meal beside the bright window.,那位年輕女士在明亮的窗邊點了一份大份雞肉餐。,medium,Restaurant-常用3000單,young woman;order;chicken;window
119,sentence,The doctor ordered a small dessert plate after reading the menu.,醫生看完菜單後點了一小盤甜點。,medium,Restaurant-常用3000單,doctor;order;dessert;menu
120,sentence,The group ordered a bottle of fresh juice after reading the menu.,這群人看完菜單後點了一瓶新鮮果汁。,medium,Restaurant-常用3000單,group;order;juice;menu
121,sentence,The customer waited for a bowl of hot soup at the clean table.,顧客在乾淨的桌邊等待一碗熱湯。,medium,Restaurant-常用3000單,customer;wait;soup;table
122,sentence,My mother waited for a plate of fresh fish at the clean table.,我媽媽在乾淨的桌邊等待一盤新鮮魚。,medium,Restaurant-常用3000單,mother;wait;fish;table
123,sentence,My father waited for a cup of warm tea near the counter.,我爸爸在櫃檯附近等待一杯溫茶。,medium,Restaurant-常用3000單,father;wait;tea;counter
124,sentence,The teacher waited for a glass of cold water near the counter.,老師在櫃檯附近等待一杯冷水。,medium,Restaurant-常用3000單,teacher;wait;water;counter
125,sentence,The student waited for a piece of sweet cake inside the quiet restaurant.,學生在安靜的餐廳裡等待一塊甜蛋糕。,medium,Restaurant-常用3000單,student;wait;cake;restaurant
126,sentence,The family waited for a simple rice dish inside the quiet restaurant.,這家人在安靜的餐廳裡等待一道簡單的飯類料理。,medium,Restaurant-常用3000單,family;wait;rice;restaurant
127,sentence,The old man waited for a healthy vegetable salad beside the bright window.,那位老人在明亮的窗邊等待一份健康蔬菜沙拉。,medium,Restaurant-常用3000單,old man;wait;salad;window
128,sentence,The young woman waited for a large chicken meal beside the bright window.,那位年輕女士在明亮的窗邊等待一份大份雞肉餐。,medium,Restaurant-常用3000單,young woman;wait;chicken;window
129,sentence,The doctor waited for a small dessert plate after reading the menu.,醫生看完菜單後等待一小盤甜點。,medium,Restaurant-常用3000單,doctor;wait;dessert;menu
130,sentence,The group waited for a bottle of fresh juice after reading the menu.,這群人看完菜單後等待一瓶新鮮果汁。,medium,Restaurant-常用3000單,group;wait;juice;menu
131,sentence,The customer looked at a bowl of hot soup at the clean table.,顧客在乾淨的桌邊看了一碗熱湯。,medium,Restaurant-常用3000單,customer;look;soup;table
132,sentence,My mother looked at a plate of fresh fish at the clean table.,我媽媽在乾淨的桌邊看了一盤新鮮魚。,medium,Restaurant-常用3000單,mother;look;fish;table
133,sentence,My father looked at a cup of warm tea near the counter.,我爸爸在櫃檯附近看了一杯溫茶。,medium,Restaurant-常用3000單,father;look;tea;counter
134,sentence,The teacher looked at a glass of cold water near the counter.,老師在櫃檯附近看了一杯冷水。,medium,Restaurant-常用3000單,teacher;look;water;counter
135,sentence,The student looked at a piece of sweet cake inside the quiet restaurant.,學生在安靜的餐廳裡看了一塊甜蛋糕。,medium,Restaurant-常用3000單,student;look;cake;restaurant
136,sentence,The family looked at a simple rice dish inside the quiet restaurant.,這家人在安靜的餐廳裡看了一道簡單的飯類料理。,medium,Restaurant-常用3000單,family;look;rice;restaurant
137,sentence,The old man looked at a healthy vegetable salad beside the bright window.,那位老人在明亮的窗邊看了一份健康蔬菜沙拉。,medium,Restaurant-常用3000單,old man;look;salad;window
138,sentence,The young woman looked at a large chicken meal beside the bright window.,那位年輕女士在明亮的窗邊看了一份大份雞肉餐。,medium,Restaurant-常用3000單,young woman;look;chicken;window
139,sentence,The doctor looked at a small dessert plate after reading the menu.,醫生看完菜單後看了一小盤甜點。,medium,Restaurant-常用3000單,doctor;look;dessert;menu
140,sentence,The group looked at a bottle of fresh juice after reading the menu.,這群人看完菜單後看了一瓶新鮮果汁。,medium,Restaurant-常用3000單,group;look;juice;menu
141,sentence,The customer paid for a bowl of hot soup at the clean table.,顧客在乾淨的桌邊支付了一碗熱湯。,medium,Restaurant-常用3000單,customer;pay;soup;table
142,sentence,My mother paid for a plate of fresh fish at the clean table.,我媽媽在乾淨的桌邊支付了一盤新鮮魚。,medium,Restaurant-常用3000單,mother;pay;fish;table
143,sentence,My father paid for a cup of warm tea near the counter.,我爸爸在櫃檯附近支付了一杯溫茶。,medium,Restaurant-常用3000單,father;pay;tea;counter
144,sentence,The teacher paid for a glass of cold water near the counter.,老師在櫃檯附近支付了一杯冷水。,medium,Restaurant-常用3000單,teacher;pay;water;counter
145,sentence,The student paid for a piece of sweet cake inside the quiet restaurant.,學生在安靜的餐廳裡支付了一塊甜蛋糕。,medium,Restaurant-常用3000單,student;pay;cake;restaurant
146,sentence,The family paid for a simple rice dish inside the quiet restaurant.,這家人在安靜的餐廳裡支付了一道簡單的飯類料理。,medium,Restaurant-常用3000單,family;pay;rice;restaurant
147,sentence,The old man paid for a healthy vegetable salad beside the bright window.,那位老人在明亮的窗邊支付了一份健康蔬菜沙拉。,medium,Restaurant-常用3000單,old man;pay;salad;window
148,sentence,The young woman paid for a large chicken meal beside the bright window.,那位年輕女士在明亮的窗邊支付了一份大份雞肉餐。,medium,Restaurant-常用3000單,young woman;pay;chicken;window
149,sentence,The doctor paid for a small dessert plate after reading the menu.,醫生看完菜單後支付了一小盤甜點。,medium,Restaurant-常用3000單,doctor;pay;dessert;menu
150,sentence,The group paid for a bottle of fresh juice after reading the menu.,這群人看完菜單後支付了一瓶新鮮果汁。,medium,Restaurant-常用3000單,group;pay;juice;menu
151,sentence,"Today, the customer asked for a bowl of hot soup at the clean table.",今天，顧客在乾淨的桌邊要求一碗熱湯。,medium,Restaurant-常用3000單,customer;ask;soup;table
152,sentence,"Today, my mother asked for a plate of fresh fish at the clean table.",今天，我媽媽在乾淨的桌邊要求一盤新鮮魚。,medium,Restaurant-常用3000單,mother;ask;fish;table
153,sentence,"Today, my father asked for a cup of warm tea near the counter.",今天，我爸爸在櫃檯附近要求一杯溫茶。,medium,Restaurant-常用3000單,father;ask;tea;counter
154,sentence,"Today, the teacher asked for a glass of cold water near the counter.",今天，老師在櫃檯附近要求一杯冷水。,medium,Restaurant-常用3000單,teacher;ask;water;counter
155,sentence,"Today, the student asked for a piece of sweet cake inside the quiet restaurant.",今天，學生在安靜的餐廳裡要求一塊甜蛋糕。,medium,Restaurant-常用3000單,student;ask;cake;restaurant
156,sentence,"Today, the family asked for a simple rice dish inside the quiet restaurant.",今天，這家人在安靜的餐廳裡要求一道簡單的飯類料理。,medium,Restaurant-常用3000單,family;ask;rice;restaurant
157,sentence,"Today, the old man asked for a healthy vegetable salad beside the bright window.",今天，那位老人在明亮的窗邊要求一份健康蔬菜沙拉。,medium,Restaurant-常用3000單,old man;ask;salad;window
158,sentence,"Today, the young woman asked for a large chicken meal beside the bright window.",今天，那位年輕女士在明亮的窗邊要求一份大份雞肉餐。,medium,Restaurant-常用3000單,young woman;ask;chicken;window
159,sentence,"Today, the doctor asked for a small dessert plate after reading the menu.",今天，醫生看完菜單後要求一小盤甜點。,medium,Restaurant-常用3000單,doctor;ask;dessert;menu
160,sentence,"Today, the group asked for a bottle of fresh juice after reading the menu.",今天，這群人看完菜單後要求一瓶新鮮果汁。,medium,Restaurant-常用3000單,group;ask;juice;menu
161,sentence,"Today, the customer ordered a bowl of hot soup at the clean table.",今天，顧客在乾淨的桌邊點了一碗熱湯。,medium,Restaurant-常用3000單,customer;order;soup;table
162,sentence,"Today, my mother ordered a plate of fresh fish at the clean table.",今天，我媽媽在乾淨的桌邊點了一盤新鮮魚。,medium,Restaurant-常用3000單,mother;order;fish;table
163,sentence,"Today, my father ordered a cup of warm tea near the counter.",今天，我爸爸在櫃檯附近點了一杯溫茶。,medium,Restaurant-常用3000單,father;order;tea;counter
164,sentence,"Today, the teacher ordered a glass of cold water near the counter.",今天，老師在櫃檯附近點了一杯冷水。,medium,Restaurant-常用3000單,teacher;order;water;counter
165,sentence,"Today, the student ordered a piece of sweet cake inside the quiet restaurant.",今天，學生在安靜的餐廳裡點了一塊甜蛋糕。,medium,Restaurant-常用3000單,student;order;cake;restaurant
166,sentence,"Today, the family ordered a simple rice dish inside the quiet restaurant.",今天，這家人在安靜的餐廳裡點了一道簡單的飯類料理。,medium,Restaurant-常用3000單,family;order;rice;restaurant
167,sentence,"Today, the old man ordered a healthy vegetable salad beside the bright window.",今天，那位老人在明亮的窗邊點了一份健康蔬菜沙拉。,medium,Restaurant-常用3000單,old man;order;salad;window
168,sentence,"Today, the young woman ordered a large chicken meal beside the bright window.",今天，那位年輕女士在明亮的窗邊點了一份大份雞肉餐。,medium,Restaurant-常用3000單,young woman;order;chicken;window
169,sentence,"Today, the doctor ordered a small dessert plate after reading the menu.",今天，醫生看完菜單後點了一小盤甜點。,medium,Restaurant-常用3000單,doctor;order;dessert;menu
170,sentence,"Today, the group ordered a bottle of fresh juice after reading the menu.",今天，這群人看完菜單後點了一瓶新鮮果汁。,medium,Restaurant-常用3000單,group;order;juice;menu
171,sentence,"Today, the customer waited for a bowl of hot soup at the clean table.",今天，顧客在乾淨的桌邊等待一碗熱湯。,medium,Restaurant-常用3000單,customer;wait;soup;table
172,sentence,"Today, my mother waited for a plate of fresh fish at the clean table.",今天，我媽媽在乾淨的桌邊等待一盤新鮮魚。,medium,Restaurant-常用3000單,mother;wait;fish;table
173,sentence,"Today, my father waited for a cup of warm tea near the counter.",今天，我爸爸在櫃檯附近等待一杯溫茶。,medium,Restaurant-常用3000單,father;wait;tea;counter
174,sentence,"Today, the teacher waited for a glass of cold water near the counter.",今天，老師在櫃檯附近等待一杯冷水。,medium,Restaurant-常用3000單,teacher;wait;water;counter
175,sentence,"Today, the student waited for a piece of sweet cake inside the quiet restaurant.",今天，學生在安靜的餐廳裡等待一塊甜蛋糕。,medium,Restaurant-常用3000單,student;wait;cake;restaurant
176,sentence,"Today, the family waited for a simple rice dish inside the quiet restaurant.",今天，這家人在安靜的餐廳裡等待一道簡單的飯類料理。,medium,Restaurant-常用3000單,family;wait;rice;restaurant
177,sentence,"Today, the old man waited for a healthy vegetable salad beside the bright window.",今天，那位老人在明亮的窗邊等待一份健康蔬菜沙拉。,medium,Restaurant-常用3000單,old man;wait;salad;window
178,sentence,"Today, the young woman waited for a large chicken meal beside the bright window.",今天，那位年輕女士在明亮的窗邊等待一份大份雞肉餐。,medium,Restaurant-常用3000單,young woman;wait;chicken;window
179,sentence,"Today, the doctor waited for a small dessert plate after reading the menu.",今天，醫生看完菜單後等待一小盤甜點。,medium,Restaurant-常用3000單,doctor;wait;dessert;menu
180,sentence,"Today, the group waited for a bottle of fresh juice after reading the menu.",今天，這群人看完菜單後等待一瓶新鮮果汁。,medium,Restaurant-常用3000單,group;wait;juice;menu
181,sentence,"Today, the customer looked at a bowl of hot soup at the clean table.",今天，顧客在乾淨的桌邊看了一碗熱湯。,medium,Restaurant-常用3000單,customer;look;soup;table
182,sentence,"Today, my mother looked at a plate of fresh fish at the clean table.",今天，我媽媽在乾淨的桌邊看了一盤新鮮魚。,medium,Restaurant-常用3000單,mother;look;fish;table
183,sentence,"Today, my father looked at a cup of warm tea near the counter.",今天，我爸爸在櫃檯附近看了一杯溫茶。,medium,Restaurant-常用3000單,father;look;tea;counter
184,sentence,"Today, the teacher looked at a glass of cold water near the counter.",今天，老師在櫃檯附近看了一杯冷水。,medium,Restaurant-常用3000單,teacher;look;water;counter
185,sentence,"Today, the student looked at a piece of sweet cake inside the quiet restaurant.",今天，學生在安靜的餐廳裡看了一塊甜蛋糕。,medium,Restaurant-常用3000單,student;look;cake;restaurant
186,sentence,"Today, the family looked at a simple rice dish inside the quiet restaurant.",今天，這家人在安靜的餐廳裡看了一道簡單的飯類料理。,medium,Restaurant-常用3000單,family;look;rice;restaurant
187,sentence,"Today, the old man looked at a healthy vegetable salad beside the bright window.",今天，那位老人在明亮的窗邊看了一份健康蔬菜沙拉。,medium,Restaurant-常用3000單,old man;look;salad;window
188,sentence,"Today, the young woman looked at a large chicken meal beside the bright window.",今天，那位年輕女士在明亮的窗邊看了一份大份雞肉餐。,medium,Restaurant-常用3000單,young woman;look;chicken;window
189,sentence,"Today, the doctor looked at a small dessert plate after reading the menu.",今天，醫生看完菜單後看了一小盤甜點。,medium,Restaurant-常用3000單,doctor;look;dessert;menu
190,sentence,"Today, the group looked at a bottle of fresh juice after reading the menu.",今天，這群人看完菜單後看了一瓶新鮮果汁。,medium,Restaurant-常用3000單,group;look;juice;menu
191,sentence,"Today, the customer paid for a bowl of hot soup at the clean table.",今天，顧客在乾淨的桌邊支付了一碗熱湯。,medium,Restaurant-常用3000單,customer;pay;soup;table
192,sentence,"Today, my mother paid for a plate of fresh fish at the clean table.",今天，我媽媽在乾淨的桌邊支付了一盤新鮮魚。,medium,Restaurant-常用3000單,mother;pay;fish;table
193,sentence,"Today, my father paid for a cup of warm tea near the counter.",今天，我爸爸在櫃檯附近支付了一杯溫茶。,medium,Restaurant-常用3000單,father;pay;tea;counter
194,sentence,"Today, the teacher paid for a glass of cold water near the counter.",今天，老師在櫃檯附近支付了一杯冷水。,medium,Restaurant-常用3000單,teacher;pay;water;counter
195,sentence,"Today, the student paid for a piece of sweet cake inside the quiet restaurant.",今天，學生在安靜的餐廳裡支付了一塊甜蛋糕。,medium,Restaurant-常用3000單,student;pay;cake;restaurant
196,sentence,"Today, the family paid for a simple rice dish inside the quiet restaurant.",今天，這家人在安靜的餐廳裡支付了一道簡單的飯類料理。,medium,Restaurant-常用3000單,family;pay;rice;restaurant
197,sentence,"Today, the old man paid for a healthy vegetable salad beside the bright window.",今天，那位老人在明亮的窗邊支付了一份健康蔬菜沙拉。,medium,Restaurant-常用3000單,old man;pay;salad;window
198,sentence,"Today, the young woman paid for a large chicken meal beside the bright window.",今天，那位年輕女士在明亮的窗邊支付了一份大份雞肉餐。,medium,Restaurant-常用3000單,young woman;pay;chicken;window
199,sentence,"Today, the doctor paid for a small dessert plate after reading the menu.",今天，醫生看完菜單後支付了一小盤甜點。,medium,Restaurant-常用3000單,doctor;pay;dessert;menu
200,sentence,"Today, the group paid for a bottle of fresh juice after reading the menu.",今天，這群人看完菜單後支付了一瓶新鮮果汁。,medium,Restaurant-常用3000單,group;pay;juice;menu
201,sentence,"Because the soup was too salty, we asked the waiter to bring another plate before the meal started.",因為湯太鹹，我們請服務生再拿一個盤子在用餐開始前。,medium,Restaurant-常用3000單,soup;waiter;plate;meal
202,sentence,"Because the coffee was already cold, we asked the waiter to bring another plate before the meal started.",因為咖啡已經冷了，我們請服務生再拿一個盤子在用餐開始前。,medium,Restaurant-常用3000單,coffee;waiter;plate;meal
203,sentence,"Because the table was not clean, we asked the waiter to bring another plate before the restaurant became full.",因為桌子不乾淨，我們請服務生再拿一個盤子在餐廳坐滿前。,medium,Restaurant-常用3000單,table;waiter;plate;restaurant
204,sentence,"Because the bill was not correct, we asked the waiter to bring another plate before the restaurant became full.",因為帳單不正確，我們請服務生再拿一個盤子在餐廳坐滿前。,medium,Restaurant-常用3000單,bill;waiter;plate;restaurant
205,sentence,"Because the restaurant was crowded, we asked the waiter to bring another plate during the busy lunch hour.",因為餐廳很擁擠，我們請服務生再拿一個盤子在忙碌的午餐時間。,medium,Restaurant-常用3000單,restaurant;waiter;plate;lunch
206,sentence,"After we looked at the menu, we asked the waiter to bring another plate during the busy lunch hour.",我們看完菜單後，我們請服務生再拿一個盤子在忙碌的午餐時間。,medium,Restaurant-常用3000單,menu;waiter;plate;lunch
207,sentence,"After the chef finished the dish, we asked the waiter to bring another plate after a short wait.",主廚完成那道菜後，我們請服務生再拿一個盤子在短暫等待後。,medium,Restaurant-常用3000單,chef;waiter;plate;wait
208,sentence,"After the customer paid the bill, we asked the waiter to bring another plate after a short wait.",顧客付完帳單後，我們請服務生再拿一個盤子在短暫等待後。,medium,Restaurant-常用3000單,customer;waiter;plate;wait
209,sentence,"When my father felt hungry, we asked the waiter to bring another plate with a friendly smile.",當我爸爸覺得餓時，我們請服務生再拿一個盤子帶著友善的微笑。,medium,Restaurant-常用3000單,father;waiter;plate;friendly
210,sentence,"When my sister wanted dessert, we asked the waiter to bring another plate with a friendly smile.",當我妹妹想要甜點時，我們請服務生再拿一個盤子帶著友善的微笑。,medium,Restaurant-常用3000單,sister;waiter;plate;friendly
211,sentence,"Because the soup was too salty, the customer asked the cook to make a new bowl before the meal started.",因為湯太鹹，顧客請廚師做一碗新的在用餐開始前。,medium,Restaurant-常用3000單,soup;customer;cook;meal
212,sentence,"Because the coffee was already cold, the customer asked the cook to make a new bowl before the meal started.",因為咖啡已經冷了，顧客請廚師做一碗新的在用餐開始前。,medium,Restaurant-常用3000單,coffee;customer;cook;meal
